14895368
14517374
14838026
14140280
14135717
14199152
14090708
14030966
14030744
14014628
14012126
14001002
11033487
13895363
13923224
13896290
13748456
13794035
14078198
14072771
13896611
13748156
13793948
13168631
13748867
13733576
14895368
14517374
14838026
14140280
14135717
14199152
14090708
14030966
14895368
14517374
14838026
14140280
14135717
14199152
14090708
14030966
14030744
14014628
14012126
14001002
11033487
13895363
13923224
13896290
13748456
13794035
14078198
14072771
13896611
13748156
13793948
13168631
13748867
13733576
13691615
13650338
13650296
13623236
13506389
13567664
13138832
5587665
10327017
9556533
9663492
10785081
10544472
13896290
9562227
10149978
14030744
13168457
6885466
11032494
10383996
9871482
13057703
10393719
9708906
7353475
13552865
12600122
13012178
11033613
10785288
7611343
13299050
7281976
14030966
9602307
12129086
11375412
14895368
14517374
14838026
14140280
14135717
14199152
14090708
14030966
14030744
14014628
14012126
14001002
11033487
13895363
13923224
13896290
13748456
13794035
14078198
14072771
13896611
13748156
13793948
13168631
13748867
13733576
13691615
13650338
13650296
13623236
13506389
13567664
10637505
9802185
5986311
4983470
10913106
6538017
6536483
14895368
14517374
14838026
14140280
14135717
14199152
14090708
14030966
14030744
14014628
14012126
14001002
11033487
13895363
13923224
13896290
13748456
13794035
14078198
14072771
13896611
13748156
13793948
13168631
13748867
13733576
13691615
13650338
13650296
13623236
13506389
13567664
10913106
6538017
6536483
